Frame,Time,X,Y
840,33.6,162.788057,122.463513
841,33.64,162.058842,121.962968
842,33.68,161.467308,121.54003
843,33.72,161.053854,121.009707
844,33.76,160.903154,120.850464
845,33.8,160.853593,120.859555
846,33.84,160.889996,121.071142
847,33.88,161.066015,121.159095
848,33.92,161.127741,121.50379
849,33.96,161.207896,121.7835
850,34,160.992713,122.312009
851,34.04,160.522483,122.587882
852,34.08,159.788067,122.8197
853,34.12,158.885239,122.742596
854,34.16,157.756554,122.622081
855,34.2,156.495394,122.369585
856,34.24,155.042441,122.344108
857,34.28,153.546012,121.958817
858,34.32,152.039879,121.717853
859,34.36,150.630112,121.358382
860,34.4,148.938081,121.377666
861,34.44,147.273776,121.428799
862,34.48,145.43717,121.603283
863,34.52,143.680526,121.658479
864,34.56,141.65656,121.825218
865,34.6,139.590532,121.929003
866,34.64,137.750347,122.142444
867,34.68,135.675509,122.192296
868,34.72,133.625069,122.3957
869,34.76,131.827129,122.643891
870,34.8,129.906574,122.96897
871,34.84,128.151836,123.171218
872,34.88,126.535651,123.682251
873,34.92,125.189848,123.914934
