Bass,Bass peak,Clave,Clave peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Conga,Conga peak
293.796003,0.344913,58.724308,0.165071,311.444603,0.345874,329.049595,0.136722,95.596633,0.354287,443.640007,0.027377,90.962547,0.164234
294.707208,0.462317,58.971024,0.10825,311.751555,0.204427,332.389141,0.051501,95.761804,0.080236,443.763086,0.03288,91.110161,0.115413
294.958131,0.730228,59.137085,0.094057,313.300608,0.177912,332.746035,0.061237,96.034306,0.390918,444.122441,0.021615,91.485414,0.039419
295.211281,0.389959,59.283202,0.090615,313.538283,0.2911,333.140664,0.05342,96.18379,0.019419,444.35554,0.029356,91.633835,0.191879
295.893939,0.53538,59.512264,0.059252,313.767937,0.1962,334.157584,0.050122,96.268705,0.45324,444.620888,0.06847,91.798858,0.196058
296.34506,0.476716,59.660097,0.101243,315.39607,0.260243,334.394084,0.115578,96.567996,0.054785,445.114706,0.020345,92.027891,0.220847
296.772592,0.599411,59.8102,0.126786,315.624422,0.221918,334.787632,0.126025,96.78039,0.0267,445.36427,0.028,92.180303,0.094349
296.998687,0.523071,60.18434,0.123486,315.907606,0.214457,335.166682,0.085396,96.927611,0.228931,445.478198,0.024858,92.567595,0.055378
297.31078,0.386531,60.342727,0.067613,316.661142,0.101916,336.982383,0.130215,97.321432,0.028962,445.612683,0.066561,92.717264,0.211027
298.900586,0.51319,60.543036,0.111623,317.413692,0.303098,337.296387,0.080895,97.729543,0.393201,445.756492,0.019637,92.875137,0.179026
299.12175,0.642934,60.74491,0.118982,317.638061,0.305003,360.147603,0.054334,98.137907,0.070955,445.977952,0.015586,93.085575,0.082033
299.397678,0.368174,61.050507,0.139541,317.916923,0.338651,396.58557,0.052952,98.38393,0.021222,446.126368,0.017238,93.233865,0.103551
300.96889,0.535371,61.154102,0.028765,319.480433,0.281524,402.895687,0.059149,98.489095,0.239485,446.20854,0.02184,93.620025,0.032583
301.181184,0.703452,61.281438,0.077191,319.693516,0.248941,404.48284,0.101788,98.755057,0.330232,446.35412,0.03473,93.763436,0.218805
301.45139,0.428653,61.428605,0.125751,319.977239,0.395203,404.810456,0.107162,98.88061,0.245548,446.463625,0.015201,93.923529,0.191364
302.116191,0.292272,61.631739,0.111275,321.513201,0.151236,405.203631,0.157463,99.020359,0.412881,446.609312,0.044574,94.130883,0.230651
302.986956,0.510681,61.785728,0.085679,321.733242,0.319891,407.361199,0.063953,99.174239,0.371212,447.131438,0.020313,94.276252,0.12017
303.206183,0.393841,61.956743,0.106336,321.996681,0.273316,408.540324,0.092451,99.420785,0.531936,447.359937,0.027481,94.453182,0.026365
303.49651,0.406449,62.166078,0.064507,323.559908,0.260346,408.897232,0.073269,99.555935,0.017123,447.628953,0.036368,94.671912,0.017183
304.171001,0.542531,62.307412,0.157866,323.790834,0.375457,409.272851,0.139726,99.713953,0.485333,447.749247,0.019346,94.832736,0.185973
304.619805,0.454519,62.477415,0.160504,324.134506,0.466325,410.559011,0.056063,99.944071,0.067849,448.114371,0.020045,94.99175,0.228025
305.069716,0.546836,62.719958,0.219766,325.677612,0.248099,411.045292,0.088095,100.101598,0.018359,448.220026,0.017793,95.201498,0.161782
305.291666,0.559116,62.832269,0.141719,325.896817,0.294077,411.409329,0.076532,100.182739,0.018429,448.342612,0.030283,95.346269,0.156673
305.612759,0.45555,62.996592,0.238644,326.181679,0.193241,412.58828,0.10589,100.351279,0.231038,448.624329,0.079446,95.603605,0.016364
307.182774,0.467471,63.241664,0.083572,326.930514,0.103407,412.93543,0.098215,100.626011,0.021252,449.109979,0.037963,95.727277,0.022771
307.398789,0.728734,63.38089,0.079121,327.700664,0.332494,413.314886,0.183299,100.971944,0.05034,449.233901,0.017087,95.87941,0.199208
307.652046,0.400564,63.543308,0.127808,327.920952,0.299222,414.605584,0.086573,101.291887,0.019019,449.367165,0.036149,96.038012,0.194222
309.223039,0.808638,63.749598,0.147924,328.231448,0.312157,415.080601,0.071224,101.562332,0.020789,449.480462,0.060769,96.238632,0.208469
309.405248,0.517348,63.899649,0.133656,328.99978,0.120169,415.46191,0.090451,101.68615,0.300596,449.622418,0.116226,96.391278,0.132318
309.69992,0.410767,64.04489,0.112859,329.781969,0.265102,416.626586,0.079829,101.923991,0.344904,449.757731,0.035438,96.777059,0.018237
310.375114,0.543899,64.153443,0.192752,330.000238,0.314671,416.980813,0.081572,102.110998,0.017492,450.118787,0.040361,96.935782,0.237973
311.222811,0.547122,64.40879,0.106559,330.267901,0.383584,417.343756,0.107784,102.464455,0.1245,450.363601,0.046438,97.09503,0.183999
311.451769,0.602146,64.567137,0.087404,331.860852,0.242864,418.616383,0.08008,102.601961,0.415454,450.627569,0.055204,97.307918,0.175284
311.71654,0.277608,64.769452,0.128385,332.101866,0.375589,419.125544,0.053117,102.738819,0.015917,451.373453,0.03448,97.460684,0.105371
312.432925,0.414122,64.916193,0.135425,332.351889,0.342556,419.497448,0.063406,102.886276,0.103252,451.503584,0.025106,97.735728,0.019745
312.873984,0.515889,65.189809,0.101113,333.910756,0.216323,420.659538,0.088445,103.124555,0.304179,451.645963,0.021905,97.829026,0.01797
313.292138,0.50821,65.299523,0.08829,334.120722,0.326942,420.992872,0.096621,103.439659,0.0786,451.758256,0.04246,97.99769,0.229861
313.495972,0.356172,65.454655,0.086541,334.37593,0.272815,421.356618,0.10397,103.639937,0.024904,452.001402,0.019136,98.154506,0.210025
313.831964,0.561067,65.609407,0.1268,335.806274,0.295597,422.643358,0.072805,103.80498,0.265661,452.130564,0.030279,98.373622,0.212594
315.426305,0.516928,65.815572,0.04414,336.170615,0.395959,423.143175,0.053161,104.03853,0.342637,452.239223,0.025928,98.518312,0.077794
315.62284,0.549815,65.961709,0.089575,336.411716,0.244567,423.488253,0.062207,104.313736,0.417373,452.360059,0.039257,98.762529,0.029318
315.894995,0.453508,66.204899,0.157908,337.984625,0.181376,424.631663,0.06792,104.570322,0.518651,452.510578,0.019841,98.888063,0.022661
316.540159,0.439225,66.359519,0.026046,338.226321,0.271067,425.008174,0.068481,104.721168,0.385735,452.63787,0.098795,99.046206,0.205615
317.382721,0.81184,66.464007,0.211913,338.461577,0.234482,425.389867,0.192268,104.97997,0.048528,453.0189,0.015849,99.202982,0.173856
317.640311,0.447675,66.677828,0.068327,340.060524,0.293533,,,105.210351,0.018665,453.146427,0.050288,99.406928,0.127201
317.917643,0.374376,66.853064,0.131876,340.293734,0.347825,,,105.500877,0.055939,453.36925,0.043669,99.55113,0.182703
318.596386,0.542329,66.985599,0.140663,340.567954,0.378835,,,105.729584,0.04754,453.497306,0.031559,99.7223,0.053982
319.43311,0.638169,67.259264,0.18764,363.564982,0.115461,,,105.870653,0.196965,453.634452,0.036809,100.092044,0.22759
319.689061,0.409422,67.366491,0.075172,365.554125,0.11255,,,106.110861,0.223301,453.74859,0.032768,100.252162,0.178767
319.952848,0.379544,67.526218,0.095683,367.556109,0.146049,,,106.237647,0.14021,453.85928,0.036256,100.465451,0.05887
320.600201,0.549036,67.675595,0.099251,369.532511,0.136962,,,106.378871,0.370284,453.987568,0.033635,100.615536,0.199779
321.067545,0.541922,67.892243,0.108011,370.516757,0.103976,,,106.543835,0.290865,454.131967,0.016761,101.021657,0.023096
321.498427,0.566175,68.062808,0.151297,371.530364,0.114425,,,106.725885,0.427375,454.22977,0.030742,101.165056,0.194865
321.712503,0.574174,68.191321,0.110251,373.508465,0.128613,,,106.902511,0.319078,454.360016,0.048903,101.325932,0.208153
322.029151,0.527093,68.336048,0.052875,375.488677,0.122778,,,107.07667,0.430483,454.479994,0.056732,101.549292,0.218293
323.564791,0.647679,68.554368,0.191702,379.388826,0.125678,,,107.278253,0.345548,454.624661,0.090325,101.695247,0.106188
323.815322,0.571511,68.723494,0.079907,381.371721,0.106426,,,107.433729,0.337421,455.010816,0.020155,101.970574,0.038004
324.096231,0.489155,68.855399,0.1646,383.348514,0.101714,,,107.612317,0.444422,455.125899,0.016779,102.054011,0.025215
324.611205,0.507398,69.068053,0.162343,384.31332,0.109919,,,107.812393,0.289116,455.241624,0.021712,102.214892,0.205611
324.803342,0.305458,69.219975,0.03695,385.327657,0.10076,,,107.94892,0.462971,455.36766,0.038701,102.373452,0.163396
325.690697,0.582739,69.46383,0.131739,386.30423,0.105631,,,108.153849,0.024242,455.637303,0.025675,102.588035,0.122956
325.906781,0.646138,69.613792,0.099568,395.210627,0.107576,,,108.245178,0.018617,456.138275,0.016806,102.733932,0.180964
326.18211,0.366909,69.759987,0.091805,397.206047,0.100644,,,108.36139,0.041688,456.363453,0.030386,103.131575,0.069595
326.686538,0.317139,69.981955,0.119976,399.205263,0.121739,,,108.634392,0.026386,456.647408,0.055578,103.2652,0.181515
327.733387,0.979863,70.119637,0.084769,401.193995,0.127419,,,108.911363,0.040382,457.373091,0.031004,103.418704,0.218379
327.954059,0.309016,70.275427,0.07291,401.562204,0.106588,,,109.1585,0.517063,457.641266,0.034374,103.625336,0.212053
328.256081,0.301135,70.64103,0.127238,401.815928,0.169923,,,109.394988,0.14071,457.764453,0.027978,103.775364,0.06621
328.756449,0.605284,70.803502,0.090555,402.056745,0.152597,,,109.564696,0.058138,458.139061,0.021618,104.097115,0.040029
329.254279,0.645423,71.013418,0.09759,403.22129,0.11606,,,109.692846,0.021879,458.251215,0.020868,104.295927,0.172964
329.438717,0.282367,71.163419,0.130536,403.67372,0.137223,,,109.814891,0.052802,458.368241,0.029189,104.45423,0.233422
329.741749,0.578401,71.421051,0.131383,403.960839,0.148085,,,109.923792,0.270108,458.656129,0.05168,104.57886,0.026431
329.965831,0.596836,71.553489,0.139854,404.226761,0.538988,,,110.058868,0.225302,,,104.667587,0.15157
330.270061,0.557028,71.698602,0.085069,404.486607,0.571052,,,110.204494,0.027546,,,104.817962,0.140437
331.69204,0.492345,71.857264,0.129639,404.870262,0.316114,,,110.31721,0.109748,,,105.196255,0.021929
332.02774,0.459634,72.055375,0.089797,405.136476,0.121438,,,110.441934,0.079362,,,105.345767,0.179146
332.355577,0.500782,72.208883,0.139764,405.369602,0.238305,,,110.580532,0.026716,,,105.503327,0.175702
333.898878,0.503218,72.378613,0.110177,405.615199,0.328511,,,110.817429,0.193125,,,105.712262,0.133116
334.089307,0.487783,72.483023,0.119039,405.988219,0.570924,,,110.959255,0.303075,,,105.857612,0.078994
334.387386,0.428263,72.599526,0.056553,406.258893,0.145091,,,111.268119,0.04553,,,106.183792,0.026859
335.002789,0.47615,72.733779,0.181943,406.503929,0.383407,,,111.363125,0.10898,,,106.383211,0.237746
335.91817,0.646758,72.90495,0.087619,406.759565,0.162018,,,111.479585,0.09888,,,106.53709,0.2322
336.123908,0.383083,73.100003,0.105319,407.270552,0.106679,,,111.633298,0.018288,,,106.736148,0.223133
336.413243,0.340879,73.267073,0.135478,407.751599,0.152742,,,111.78772,0.016538,,,106.891707,0.054183
337.041216,0.595018,73.386673,0.028206,408.007662,0.361996,,,111.901597,0.03952,,,107.08417,0.039797
337.22285,0.285834,73.520667,0.043158,408.256744,0.134018,,,112.004999,0.189106,,,107.258957,0.025232
337.538497,0.612959,73.642182,0.124386,408.51373,0.272253,,,112.141144,0.123771,,,107.404736,0.223054
337.947228,0.589457,73.789764,0.203246,408.897934,0.268696,,,112.39517,0.500105,,,107.558799,0.264996
338.198682,0.506279,73.956564,0.151649,409.144515,0.175241,,,112.547027,0.031411,,,107.790927,0.173175
338.513914,0.497649,74.162865,0.270983,409.398876,0.216333,,,112.675459,0.015306,,,107.955224,0.159553
340.049564,0.494207,74.311603,0.041261,409.645899,0.28119,,,112.912342,0.153254,,,108.24094,0.463526
340.254168,0.704184,74.490289,0.083068,410.022853,0.482912,,,113.049346,0.403863,,,108.631514,0.445257
340.570735,0.365695,74.606651,0.02828,410.551628,0.421243,,,113.364038,0.046015,,,108.876348,0.494617
342.099641,0.671634,74.850046,0.150414,410.784338,0.300775,,,113.581255,0.107704,,,109.172565,0.316706
342.309137,0.563153,75.008755,0.136192,411.779191,0.126563,,,113.729663,0.015408,,,109.549425,0.55499
342.62903,0.417152,75.221763,0.154248,412.073773,0.556105,,,113.985796,0.020466,,,109.806269,0.096164
344.006727,0.591603,75.389261,0.11093,412.302184,0.152926,,,114.116359,0.156811,,,109.933826,0.606629
344.364145,0.484976,75.496557,0.025968,412.558491,0.560333,,,114.243309,0.163378,,,110.341842,0.115874
344.660669,0.36261,75.768448,0.14229,412.794045,0.256323,,,114.490238,0.505209,,,110.449045,0.117614
345.289204,0.32947,75.953794,0.106128,413.070459,0.143094,,,114.659083,0.02571,,,110.591695,0.095852
346.160238,0.692895,76.079925,0.123169,413.316397,0.277645,,,114.752476,0.021172,,,110.846414,0.091506
346.402986,0.388651,76.298481,0.093694,413.709518,0.306494,,,114.983987,0.02865,,,110.971335,0.508154
346.704961,0.417667,76.44357,0.084859,414.066293,0.371603,,,115.156488,0.020665,,,111.102555,0.119222
348.199032,0.472509,76.599185,0.112801,414.288225,0.140749,,,115.286954,0.436737,,,111.25501,0.44842
348.454631,0.540404,76.771679,0.038368,414.594516,0.384558,,,115.515486,0.390766,,,111.496211,0.028956
348.727474,0.464864,76.950849,0.168988,414.833808,0.262084,,,115.673211,0.552412,,,111.64594,0.095393
350.256744,0.460656,77.111269,0.160314,415.106601,0.149682,,,116.084479,0.495317,,,111.903239,0.190139
350.455948,0.453256,77.331246,0.11966,415.49811,0.18162,,,116.312024,0.450442,,,112.031531,0.550649
350.726172,0.327999,77.475288,0.083603,415.868388,0.23147,,,116.478454,0.57951,,,112.415699,0.223861
352.279245,0.497182,77.625898,0.19475,416.126891,0.581103,,,116.595672,0.015719,,,112.524576,0.11385
352.489522,0.367008,77.868268,0.123013,416.354116,0.124356,,,116.685844,0.024145,,,112.669517,0.075583
352.790302,0.433875,78.012098,0.08251,416.615317,0.574683,,,116.865749,0.57557,,,112.930285,0.073159
353.410988,0.459409,78.176389,0.11871,416.831815,0.272638,,,117.087039,0.441944,,,113.060559,0.390153
353.873575,0.503272,78.38713,0.167875,417.016177,0.122475,,,117.230238,0.490599,,,113.19608,0.04236
354.280618,0.537301,78.542432,0.066825,417.243246,0.188711,,,117.372364,0.412754,,,113.352238,0.464743
354.526656,0.513812,78.693839,0.124339,417.503065,0.262946,,,117.584237,0.433653,,,113.578683,0.029735
354.800378,0.559079,78.828292,0.206873,417.850585,0.287101,,,117.731751,0.480785,,,113.72668,0.074218
356.233299,0.594775,79.054474,0.19031,418.137601,0.363262,,,117.89422,0.511142,,,114.007866,0.126207
356.474785,0.412874,79.22781,0.086697,418.373656,0.158204,,,118.114842,0.478707,,,114.123512,0.569142
356.759308,0.293037,79.430584,0.190554,418.636204,0.358914,,,118.269025,0.543489,,,114.511693,0.149632
358.110681,0.509199,79.581784,0.259421,418.863579,0.272854,,,118.407989,0.565203,,,114.622199,0.102936
358.29375,0.679866,79.825559,0.068453,419.146333,0.201211,,,118.553538,0.07784,,,114.768524,0.087076
358.533848,0.490626,79.970606,0.131509,419.391915,0.248088,,,118.668496,0.044536,,,115.029724,0.073625
358.773705,0.372944,80.114724,0.129474,419.657253,0.129224,,,118.78929,0.019312,,,115.152221,0.390278
359.673023,0.659097,80.263962,0.084186,419.888744,0.179071,,,119.154239,0.07762,,,115.27853,0.176793
360.321191,0.577304,80.483306,0.063455,420.155361,0.393484,,,119.317079,0.591625,,,115.439286,0.490018
360.541944,0.781603,80.61717,0.111836,420.637784,0.399535,,,119.616598,0.043975,,,115.521682,0.031019
360.814939,0.411433,80.756323,0.093691,420.864278,0.257938,,,119.862539,0.027464,,,115.680594,0.050697
361.424292,0.456349,80.864073,0.069416,421.370589,0.209009,,,120.144008,0.022509,,,115.817301,0.128018
361.900109,0.567768,80.992781,0.025755,421.766142,0.283112,,,120.249829,0.016112,,,116.064606,0.154102
362.302732,0.801815,81.133187,0.167169,422.023016,0.12596,,,120.386073,0.319624,,,116.197894,0.528676
362.520498,0.353586,81.363892,0.1526,422.272701,0.262323,,,120.531668,0.018275,,,116.486897,0.049514
362.811503,0.431382,81.519827,0.231776,422.640771,0.508396,,,120.80163,0.026291,,,116.580065,0.207169
364.141068,0.515729,81.652698,0.139698,422.883698,0.337907,,,120.932807,0.070646,,,116.695393,0.162889
364.489373,0.284967,82.032849,0.143619,423.151246,0.304263,,,121.073138,0.019146,,,116.83258,0.079973
364.807641,0.319739,82.193108,0.114033,423.658386,0.190314,,,121.327644,0.152831,,,117.093706,0.079085
365.279278,0.441697,82.346711,0.112552,423.883015,0.192659,,,121.461093,0.571357,,,117.218222,0.344015
365.627336,0.506566,82.555587,0.149915,424.163556,0.299744,,,121.587449,0.020202,,,117.349756,0.312676
366.139525,0.69544,82.699697,0.269345,424.641648,0.337488,,,121.753441,0.048574,,,117.502188,0.51671
366.504943,0.57681,82.842757,0.190271,425.026429,0.243594,,,121.843919,0.238621,,,117.605322,0.02073
366.765281,0.461549,83.216767,0.17497,425.375265,0.298383,,,121.978916,0.164001,,,117.735979,0.053827
367.092806,0.371445,83.374065,0.076447,425.883716,0.28409,,,122.101707,0.203206,,,117.890726,0.101079
367.310731,0.334194,83.589104,0.256767,426.156831,0.359905,,,122.242633,0.193612,,,118.146562,0.24654
367.67291,0.474924,83.739294,0.199893,426.420957,0.134331,,,122.390629,0.022996,,,118.281349,0.443737
367.890835,0.326336,83.887976,0.038153,427.44069,0.122332,,,122.477255,0.036855,,,118.416576,0.028323
368.26222,0.690662,83.999682,0.150817,428.426411,0.103634,,,122.630443,0.298602,,,118.664967,0.112298
368.508018,0.412423,84.136342,0.072061,429.443803,0.118642,,,122.765563,0.46034,,,118.782573,0.147248
368.766433,0.423333,84.272181,0.142185,431.432921,0.101837,,,122.899215,0.50932,,,118.923978,0.049707
369.411745,0.501735,84.442175,0.092585,432.437504,0.102438,,,123.033892,0.677656,,,119.071865,0.015371
369.847153,0.514331,84.613286,0.102085,433.407302,0.111674,,,123.343441,0.03681,,,119.18485,0.199863
370.236828,0.559659,84.801426,0.18571,434.403058,0.112179,,,123.478236,0.017024,,,119.323008,0.422408
370.465159,0.449874,84.946688,0.079994,435.435002,0.120704,,,123.601248,0.037818,,,119.455747,0.148789
370.760704,0.594396,85.053006,0.095125,437.434061,0.107722,,,123.694383,0.019326,,,119.610199,0.399212
372.270278,0.707274,85.177749,0.04868,439.420401,0.107178,,,123.845308,0.052529,,,119.84659,0.037977
372.479172,0.523002,85.298758,0.112304,442.364013,0.112196,,,124.629097,0.016356,,,120.000341,0.086262
372.761962,0.521849,85.465214,0.086798,443.386503,0.132486,,,124.796875,0.017728,,,120.268664,0.229904
392.333426,0.4385,85.691666,0.027274,449.387081,0.101557,,,125.442846,0.032471,,,120.401653,0.486799
392.539237,0.412952,85.837942,0.103844,453.389259,0.116361,,,125.671215,0.019277,,,120.786104,0.254448
393.131179,0.449538,86.24666,0.148265,453.879351,0.114221,,,125.99197,0.144383,,,120.907677,0.1712
393.843818,0.479425,86.38357,0.132353,454.377949,0.120178,,,126.211801,0.020775,,,121.048975,0.067177
394.601302,0.569187,86.560228,0.100859,458.670398,0.101617,,,126.350109,0.021783,,,121.319935,0.177181
395.412118,0.400919,86.763929,0.099979,,,,,126.483865,0.091488,,,121.455263,0.422851
396.091463,0.351114,86.917688,0.127291,,,,,126.602098,0.291254,,,121.581079,0.174044
396.762155,0.350719,87.06531,0.103994,,,,,126.742007,0.046828,,,121.738998,0.507964
397.557842,0.46555,87.172016,0.130267,,,,,127.019676,0.107145,,,121.977259,0.026745
398.298441,0.29914,87.426791,0.204027,,,,,127.13782,0.015511,,,122.128854,0.082616
399.056555,0.355552,87.602939,0.129628,,,,,127.257862,0.076979,,,122.401362,0.269802
399.837311,0.365324,87.817519,0.16206,,,,,127.395651,0.251708,,,122.524246,0.490327
400.757379,0.386548,87.963315,0.19838,,,,,127.653004,0.227055,,,122.771513,0.03263
401.78599,0.594016,88.216664,0.092286,,,,,127.787213,0.020723,,,122.924747,0.16122
401.964257,0.294106,88.355488,0.116767,,,,,127.906609,0.236791,,,123.034897,0.220862
402.17907,0.768561,88.496156,0.126116,,,,,128.141558,0.435487,,,123.174121,0.070864
402.800156,0.620937,88.654462,0.137205,,,,,128.273849,0.565144,,,123.426898,0.176499
